"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Rossi path BIC + refit",4,15.3651604781905,NA,NA,NA,0.406975150463448,98287.8983424235,NA,TRUE,16,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000466997966034317,20.5219578724301,1.13983944279834,61.6895786899693,403,-193791.971307417,-191936.087722464,1,1,1,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,89.5719791585188,0,NA,0.468704368126466,98126.2906496577,97116.9714495715,TRUE,2,22,63,0.954545454545455,0.538461538461538,0.333333333333333,0.494117647058824,0.975,0.163888888888889,0.397959183673469,0.565217391304348,0.000122740645352242,3.10567011145521,0.183324427505719,59.0910384729778,101,-195554.898016138,-195089.775827353,1,0.9375,0.538461538461538,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,89.5719791585188,0,NA,0.42500637289101,98235.0996131431,NA,TRUE,21,22,63,0.954545454545455,0.538461538461538,0.333333333333333,0.494117647058824,NA,NA,NA,NA,0.000371629652455146,7.89622648334612,0.745028085257646,60.2588340869216,255,-194708.721630146,-193534.403232719,1,0.9375,0.538461538461538,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.39408968953402,0.429717339658799,98070.8091690772,97887.7395986328,FALSE,100,22,21,0.818181818181818,0.0384615384615385,0.857142857142857,0.837209302325581,NA,NA,NA,NA,0.000296693695635885,12.0376224475758,0.594952525801704,57.4034803244824,166,-194994.930961843,-194230.472710969,1,0.75,0.0384615384615385,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.39408968953402,0.428728236146752,98091.9091287636,NA,TRUE,45,22,21,0.818181818181818,0.0384615384615385,0.857142857142857,0.837209302325581,NA,NA,NA,NA,0.000318254448350907,2.62946131987231,0.513936196488781,57.9235038037801,87,-195582.843548256,-195182.193742075,1,0.75,0.0384615384615385,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,17.9198251764503,NA,NA,NA,0.353535744546571,98050.2974984917,97775.5512915046,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.85,0.115606936416185,0.207253886010363,0.000385744150932892,36.60734185713,1.27706441502032,62.1738680356124,349,-193689.788404619,-192082.584009709,1,1,1,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,17.9198251764503,NA,NA,NA,0.336035274203419,98065.404645997,NA,TRUE,19,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000556394397389695,36.7771237454569,1.78779921138294,61.9434726152075,403,-193346.983914564,-191491.100329611,1,1,1,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,38.3745200822274,0,NA,0.399392126291506,97986.4533852924,97491.2949395057,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.538888888888889,0.170940170940171,0.291970802919708,0.000154102105127517,8.79654063333412,0.46394567260915,59.6914609644233,237,-194335.768769466,-193244.343435387,1,1,0.961538461538462,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,38.3745200822274,0,NA,0.330653553150224,98063.1924358541,NA,TRUE,50,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000558430275236962,36.342201681557,1.81074088466294,61.8660456323706,391,-193425.452557626,-191624.831014905,1,1,0.961538461538462,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.49826995815089,0.318157550569716,97810.3010923024,97598.0055323363,TRUE,13,22,29,0.863636363636364,0.128205128205128,0.655172413793103,0.745098039215686,NA,NA,NA,NA,0.000451764356598536,453.384203680981,4.6562539171883,65.1239447727463,190,-194308.128681598,-193433.14634626,1,0.8125,0.128205128205128,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.49826995815089,0.379279403182411,97878.5429537871,NA,FALSE,100,22,29,0.863636363636364,0.128205128205128,0.655172413793103,0.745098039215686,NA,NA,NA,NA,0.00039526619767544,98.723141427191,1.55507843563372,65.3258846429266,119,-194935.063029375,-194387.047777243,1,0.8125,0.128205128205128,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,18.9094527255861,NA,NA,NA,0.415128382614255,97974.2470388223,97690.6903103966,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.772222222222222,0.125786163522013,0.223463687150838,0.00037058538671247,21.407408384588,0.954784044091711,60.5516886769071,321,-193731.104633091,-192252.845003389,1,1,1,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,18.9094527255861,NA,NA,NA,0.402211324896953,97992.3565106552,NA,TRUE,38,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000631150301720327,22.1313537558525,1.48085864614336,60.2661457143523,403,-193200.887643881,-191345.004058927,1,1,1,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,20.0317469622205,0,NA,0.417761032300199,97972.5778386516,97673.9165293653,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.761111111111111,0.127388535031847,0.225988700564972,0.000361529341728619,21.2493815404129,0.934422697912969,60.5454367288918,317,-193755.397253866,-192295.558304908,1,1,1,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,20.0317469622205,0,NA,0.401720125557042,97992.3533879905,NA,TRUE,38,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000630808483904678,22.0892545937107,1.47976076772239,60.2632677269467,403,-193200.881398551,-191344.997813598,1,1,1,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.65610491810027,0.319132077657756,97728.4116152619,97508.1917817001,TRUE,8,22,22,0.681818181818182,0.0897435897435897,0.681818181818182,0.681818181818182,NA,NA,NA,NA,0.000395467614766226,341.079194056568,3.6821372602253,64.4467784493116,169,-194289.412588376,-193511.138826944,1,0.5625,0.0897435897435897,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.65610491810027,0.384268988393481,97750.7148031265,NA,TRUE,26,22,22,0.681818181818182,0.0897435897435897,0.681818181818182,0.681818181818182,NA,NA,NA,NA,0.000440524443954349,84.546925395265,1.69407547999356,62.8824937144997,91,-194872.823875866,-194453.753388941,1,0.5625,0.0897435897435897,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,46.2184419731296,NA,NA,NA,0.456375372391766,97788.1601651506,97192.7539034537,TRUE,92,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,1,0.458333333333333,0.195121951219512,0.326530612244898,0.000114895826878387,9.18857915704221,0.32177442812726,59.6555445421154,208,-194139.507232273,-193181.631833587,1,1,0.935897435897436,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,46.2184419731296,NA,NA,NA,0.40101343189147,97862.6641149234,NA,FALSE,100,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,NA,NA,NA,NA,0.000419229643067188,36.453130082791,1.20697793450408,61.0892533393094,383,-193079.657957997,-191315.877776763,1,1,0.935897435897436,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,45.7437116020448,0,NA,0.395315490881026,97779.707224867,97183.464090102,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,0.95,0.477777777777778,0.180952380952381,0.304,0.000498416589266818,60.9153237480115,1.53634661849977,62.6892142202882,213,-194088.062575311,-193107.161325695,1,1,0.961538461538462,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,45.7437116020448,0,NA,0.371408035278417,97862.5862455619,NA,TRUE,41,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.00094138115876891,93.9559687055277,2.88555539305656,63.5910816709035,391,-193024.240177042,-191223.618634321,1,1,0.961538461538462,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.3155945959102,0.412681675131867,97682.0378565906,97464.868623508,TRUE,55,22,32,0.954545454545455,0.141025641025641,0.65625,0.777777777777778,NA,NA,NA,NA,0.000248213431703813,56.0636910108785,0.77309773836979,60.6450490944951,199,-193989.432412664,-193073.003545652,1,0.9375,0.141025641025641,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.3155945959102,0.409147875560205,97723.5210181433,NA,TRUE,25,22,32,0.954545454545455,0.141025641025641,0.65625,0.777777777777778,NA,NA,NA,NA,0.000299271631264452,18.5398638732681,0.755591789177614,59.8919788382642,131,-194542.12609474,-193938.848800376,1,0.9375,0.141025641025641,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,29.657169066991,NA,NA,NA,0.318405199153175,97689.3165482454,97249.787425172,TRUE,2,22,100,1,1,0.22,0.360655737704918,0.975,0.708333333333333,0.13265306122449,0.233532934131737,0.000470733966704033,75.6497368078991,1.62895894838893,64.8235439219673,297,-193327.029778633,-191959.294233395,1,1,1,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,29.657169066991,NA,NA,NA,0.302206651206525,97724.1533061528,NA,TRUE,31,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000715566898416496,159.588800272135,3.47463609908377,64.6164822723521,403,-192664.481234876,-190808.597649923,1,1,1,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,49.6564530253999,0,NA,0.331401223074509,97644.0688473101,96984.8699625637,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,0.975,0.538888888888889,0.167381974248927,0.285714285714286,0.000369079635982828,316.795142360834,3.24544472014336,68.0867412761316,236,-193657.90744878,-192571.087284887,1,1,0.948717948717949,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,49.6564530253999,0,NA,0.313165241012857,97712.7933318688,NA,TRUE,31,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000583105930660887,333.846407739841,4.19938921205202,68.6472852049554,387,-192752.285370771,-190970.084508794,1,1,0.948717948717949,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,0.803858622159823,0.363572078698255,97593.3049706951,97423.8997932302,FALSE,100,22,69,1,0.602564102564103,0.318840579710145,0.483516483516483,NA,NA,NA,NA,0.000358168587368146,101.770504070461,1.38612490295278,64.1097427528902,310,-193045.205804906,-191617.603047249,1,1,0.602564102564103,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,0.803858622159823,0.337174512422432,97655.6364974767,NA,TRUE,28,22,69,1,0.602564102564103,0.318840579710145,0.483516483516483,NA,NA,NA,NA,0.000603065158235973,128.654815248958,2.44847047461666,65.4413285894038,279,-193384.009272117,-192099.166790227,1,1,0.602564102564103,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,24.66522430777,NA,NA,NA,0.416715267715691,98220.9613014989,97837.6818332178,TRUE,2,22,100,1,1,0.22,0.360655737704918,0.975,0.763888888888889,0.124203821656051,0.220338983050847,0.000989498463160645,70.5874814219301,1.93265329438116,59.0565341519104,317,-194252.164179561,-192792.325230602,1,1,1,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,24.66522430777,NA,NA,NA,0.390187304785264,98253.90523366,NA,TRUE,33,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.00153356077719939,79.1445838923262,2.71458322280389,59.0320822261985,403,-193723.98508989,-191868.101504937,1,1,1,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,41.3571505919108,0.911154211606663,NA,0.429189706253563,98134.7366836226,97411.8600875054,TRUE,3,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.486111111111111,0.186046511627907,0.313725490196078,0.000268297327812266,10.9069030130023,0.456236358430401,55.4107468496559,218,-194763.582716427,-193759.655615882,1,1,0.987179487179487,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,41.3571505919108,0.911154211606663,NA,0.374798123703978,98244.3848172238,NA,TRUE,75,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.0010564854552851,24.5485671526212,1.62330400919126,57.304796234937,399,-193732.575278134,-191895.112373924,1,1,0.987179487179487,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.67914642543177,0.36617078282618,97941.999331504,97724.9323766808,TRUE,43,22,20,0.681818181818182,0.0641025641025641,0.75,0.714285714285714,NA,NA,NA,NA,0.000439134190831652,179.049709894298,2.08994590684578,64.4727353023121,163,-194758.034552534,-194007.391812218,1,0.5625,0.0641025641025641,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.67914642543177,0.43693826753629,98014.9431996884,NA,TRUE,35,22,20,0.681818181818182,0.0641025641025641,0.75,0.714285714285714,NA,NA,NA,NA,0.000485840309904713,146.356741044201,2.14693340513637,64.3624604363693,83,-195456.542711221,-195074.313585784,1,0.5625,0.0641025641025641,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,34.807061061424,NA,NA,NA,0.37601001656655,97940.2041642605,97501.756170608,TRUE,63,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,0.875,0.558333333333333,0.148305084745763,0.253623188405797,0.00105063873938354,9.62793548059914,1.76636870567128,59.2068596417448,239,-194229.454816844,-193128.819142393,1,1,0.974358974358974,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,34.807061061424,NA,NA,NA,0.367287867812282,98046.4393277449,NA,TRUE,60,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.00198279780285269,241.02437110401,4.75241643202795,62.7737294849567,395,-193364.315320292,-191545.273096827,1,1,0.974358974358974,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,41.0906523535543,0,NA,0.391634093287464,97974.8859538899,97435.7371984418,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.536111111111111,0.171673819742489,0.293040293040293,0.000201873159809339,11.3244006097804,0.443196997593974,60.6215072750844,236,-194319.54166194,-193232.721498047,1,1,0.961538461538462,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,41.0906523535543,0,NA,0.359371926630219,98048.3892852464,NA,TRUE,29,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000516543103255232,8.0942517833539,1.15316745904354,59.8488793828701,391,-193395.846256411,-191595.22471369,1,1,0.961538461538462,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,3.15124242906747,0.267216004474542,97554.5514541977,97107.7938770597,FALSE,100,22,26,0.545454545454545,0.179487179487179,0.461538461538462,0.5,NA,NA,NA,NA,0.000804810233784491,720.48713761933,9.59559424501664,64.2187944749797,181,-193858.7992029,-193025.263399236,1,0.375,0.179487179487179,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,3.15124242906747,0.357881072837782,97765.889471898,NA,TRUE,35,22,26,0.545454545454545,0.179487179487179,0.461538461538462,0.5,NA,NA,NA,NA,0.00131279303985957,415.150955061152,5.80486085275012,64.0015519608563,107,-194792.649128945,-194299.895919044,1,0.375,0.179487179487179,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,27.680815683426,NA,NA,NA,0.414073712823047,98019.644418714,97623.9973164455,TRUE,5,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,0.95,0.608333333333333,0.147859922178988,0.255892255892256,0.00165538163180585,64.5918723308741,3.87558359811841,63.0481647933496,260,-194243.272464893,-193045.928216536,1,1,0.987179487179487,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,27.680815683426,NA,NA,NA,0.393425293352513,98074.9740661987,NA,TRUE,11,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.00220241012701224,147.186934454599,6.21631101459999,65.2094992976641,399,-193393.753776083,-191556.290871874,1,1,0.987179487179487,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,22.6604027384713,0,NA,0.3327121623252,98064.117173964,97732.3195315193,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,0.95,0.783333333333333,0.11875,0.211111111111111,0.000449587700403677,732.557601718913,6.7285519252873,73.2353043234552,323,-193897.029392817,-192409.559422743,1,1,0.987179487179487,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,22.6604027384713,0,NA,0.314116038921476,98080.9931226032,NA,TRUE,31,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000574429969242872,792.395700822393,7.52837111761449,74.3849907259147,399,-193405.791888893,-191568.328984683,1,1,0.987179487179487,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.39126217549128,0.323220058972412,97717.4314186226,97381.8355233746,FALSE,100,22,22,0.772727272727273,0.0641025641025641,0.772727272727273,0.772727272727273,NA,NA,NA,NA,0.000516710677918716,133.238678732679,2.02390015379486,62.1679954194404,169,-194267.452195097,-193489.178433665,1,0.6875,0.0641025641025641,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.39126217549128,0.430405595965807,97865.8461981126,NA,TRUE,33,22,22,0.772727272727273,0.0641025641025641,0.772727272727273,0.772727272727273,NA,NA,NA,NA,0.000606803549706482,54.2211559305141,1.68368881594448,61.9777038449332,91,-195103.086665838,-194684.016178913,1,0.6875,0.0641025641025641,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,40.4030318555092,NA,NA,NA,0.413789069446798,97894.1858753236,97359.8738653722,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.527777777777778,0.173913043478261,0.296296296296296,0.000200228906664282,35.2418051398714,0.612396361794996,62.4212731580997,233,-194178.864770644,-193105.860117309,1,1,0.974358974358974,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,40.4030318555092,NA,NA,NA,0.414146791429785,97973.5012679218,NA,FALSE,100,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000895019977501551,162.259682541804,3.40090695308444,64.7064336787401,395,-193218.439200646,-191399.39697718,1,1,0.974358974358974,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,33.7593429846467,0,NA,0.40892114418405,97919.3369678686,97448.3874350035,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.611111111111111,0.153846153846154,0.266666666666667,0.000266426934157306,53.2617864385827,0.910576697630051,63.0673424129413,263,-194021.934297365,-192810.77453845,1,1,0.987179487179487,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,33.7593429846467,0,NA,0.408700425507239,97973.4667639504,NA,FALSE,100,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000844997510549166,160.330008231975,3.28921469523159,64.6617337111595,399,-193190.739171587,-191353.276267378,1,1,0.987179487179487,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.2645703413257,0.326118928222565,97628.6979676682,97284.9586136432,TRUE,5,22,29,0.772727272727273,0.153846153846154,0.586206896551724,0.666666666666667,NA,NA,NA,NA,0.000741299007988599,150.270910863271,2.64274247320744,61.4041768783857,190,-193944.92243233,-193069.940096992,1,0.6875,0.153846153846154,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.2645703413257,0.395891760880231,97767.5181755531,NA,TRUE,40,22,29,0.772727272727273,0.153846153846154,0.586206896551724,0.666666666666667,NA,NA,NA,NA,0.000821506850452387,120.343180715059,2.7527727340592,62.5444052424387,119,-194713.013472907,-194164.998220775,1,0.6875,0.153846153846154,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,31.8240121604714,NA,NA,NA,0.388782053802993,97833.983068184,97384.7822491774,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.622222222222222,0.151515151515152,0.263157894736842,0.000292161547553274,20.7035997394004,0.892356470954184,59.2539483139301,267,-193823.59547688,-192594.015037221,1,1,0.974358974358974,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,31.8240121604714,NA,NA,NA,0.357408120983629,97878.2481510338,NA,TRUE,56,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000619106847448049,18.8535230683429,1.50093433591549,57.9504263803788,395,-193027.93296687,-191208.890743404,1,1,0.974358974358974,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,57.5666720518879,0,NA,0.403089428316052,97753.9935857098,97055.9086380134,TRUE,3,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,1,0.344444444444444,0.24390243902439,0.392156862745098,0.000122769846202244,7.30920171361178,0.356935742392869,58.8952720290709,167,-194354.392039829,-193585.328618769,1,1,0.782051282051282,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,57.5666720518879,0,NA,0.390234450971223,97856.0456338858,NA,TRUE,26,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,NA,NA,NA,NA,0.000462198905373346,7.84931909401009,1.06038166434234,59.0313730103894,335,-193397.993249313,-191855.261237007,1,1,0.782051282051282,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.18063824444075,0.391187893824153,97666.7275730648,97493.2875800727,TRUE,18,22,28,0.909090909090909,0.102564102564103,0.714285714285714,0.8,NA,NA,NA,NA,0.000281758321411036,59.7642983680566,0.971727293077467,60.4913389663649,187,-194041.70490896,-193180.53808418,1,0.875,0.102564102564103,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.18063824444075,0.400370712146964,97702.1813254029,NA,TRUE,39,22,28,0.909090909090909,0.102564102564103,0.714285714285714,0.8,NA,NA,NA,NA,0.000295733977920311,11.5400156614238,0.730612509031643,58.4295327951587,115,-194609.970793723,-194080.376222334,1,0.875,0.102564102564103,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,73.8009900373571,NA,NA,NA,0.399815086968158,97761.9039057473,96918.8832809023,TRUE,2,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,0.975,0.241666666666667,0.30952380952381,0.469879518072289,0.000133035124012999,1.08842875917296,0.250856235831675,56.7323075272435,129,-194632.707380506,-194038.640426513,1,1,0.730769230769231,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,73.8009900373571,NA,NA,NA,0.29442444163458,97893.4757872738,NA,TRUE,73,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,NA,NA,NA,NA,0.00070692915504431,17.9625814466152,1.27558862094607,56.1383759194122,319,-193583.377640552,-192114.328351222,1,1,0.730769230769231,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,30.449082328768,1.60899032506678,NA,0.31995934158833,97819.5209113951,97092.6586476096,FALSE,100,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,0.975,0.541666666666667,0.166666666666667,0.284671532846715,0.000535688734210515,55.9996007269949,0.771676907281187,50.6208797277712,237,-194001.903821671,-192910.478487592,1,1,0.961538461538462,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,30.449082328768,1.60899032506678,NA,0.32457151306776,97926.8628027657,NA,FALSE,100,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.00141635577634177,7.46155690232268,2.50633860792017,57.3349865130861,391,-193152.793291449,-191352.171748728,1,1,0.961538461538462,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.25416567036309,0.345862821890073,97719.2588437096,97547.5121104331,TRUE,16,22,25,0.909090909090909,0.0641025641025641,0.8,0.851063829787234,NA,NA,NA,NA,0.000280713701518478,78.9758375906765,1.05169867095745,53.2630192713142,178,-194208.93724776,-193389.216954655,1,0.875,0.0641025641025641,"specific_effect_common6_specific4",61,1000,100,4,6,4,0.25,40,0.96,30,90,3
