"phase","cell_id","method","planned_reps","completed_reps","valid_reps","error_reps","missing_reps","completion_rate","support_target","selector","selected_q","selected_q_sd","selected_eta_only_q","selected_eta_only_q_sd","selected_mu_only_q","selected_mu_only_q_sd","selected_both_q","selected_both_q_sd","selected_null_q","selected_null_q_sd","TPR_P","TPR_P_sd","FPR_P","FPR_P_sd","Precision_P","Precision_P_sd","F1_P","F1_P_sd","TPR_mu","TPR_mu_sd","FPR_mu","FPR_mu_sd","Precision_mu","Precision_mu_sd","F1_mu","F1_mu_sd","TPR_eta","TPR_eta_sd","FPR_eta","FPR_eta_sd","Precision_eta","Precision_eta_sd","F1_eta","F1_eta_sd","exact_P","exact_P_sd","exact_mu","exact_mu_sd","exact_eta","exact_eta_sd","ARI","ARI_sd","NMI","NMI_sd","classification_error","classification_error_sd","Bayes_excess_error","Bayes_excess_error_sd","test_NLL","test_NLL_sd","MSE_mu","MSE_mu_sd","MSE_kappa","MSE_kappa_sd","MSE_eta","MSE_eta_sd","train_loglik","train_loglik_sd","converged","converged_sd","iter","iter_sd","elapsed_sec","elapsed_sec_sd","elapsed_sec_median","elapsed_sec_total"
"core","A_eb050_equal_n300","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.26,0.524548868220603,0,0,0,0,16,0,0.26,0.524548868220603,0.8005,0.00499999999999999,0.00138888888888889,0.00288783111084317,0.985545235638115,0.0294025625743909,0.883232787443314,0.0127563504947654,1,0,0.00141304347826087,0.00285080906641632,0.984957000343997,0.0296973969085626,0.992190985485103,0.0155676504053102,1,0,0.00141304347826087,0.00285080906641632,0.984957000343997,0.0296973969085626,0.992190985485103,0.0155676504053102,0,0,0.77,0.422952584681651,0.77,0.422952584681651,0.855892469788942,0.00886925034402364,0.802109821096911,0.00990531588923113,0.056114,0.00358405616388172,0.005164,0.00358405616388172,-247.009830934364,0.0531977119921419,0.000417216594467855,3.68980900392404e-05,8.12764297314764,4.31820827383145,0.221229021057294,0.0599479958498118,74366.179364998,45.3589975684408,1,0,5.98,1.06344209570107,39.1492,5.04396482657415,38.69,3914.92
"core","A_eb050_equal_n300","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.65,0.519809599951771,0,0,0,0,16,0,183.65,0.519809599951771,1,0,0.998055555555555,0.00288783111084333,0.100175980914674,0.000261537123262817,0.182108911155034,0.000432045812185134,1,0,0.998097826086956,0.00282505217365105,0.0801407847317395,0.000209229698610292,0.148389448348588,0.000358594470356772,1,0,0.998097826086956,0.00282505217365105,0.0801407847317395,0.000209229698610292,0.148389448348588,0.000358594470356772,0,0,0,0,0,0,0.731299999557372,0.0240847311427788,0.673861353671094,0.0210771104704235,0.108562,0.0105262997230074,0.057612,0.0105262997230074,-245.954351439978,0.100392610787563,0.00135082478323725,9.93792603667217e-05,64.5393436163976,13.5060591060524,2.77076271040956,0.213275145076134,74658.1601648758,48.6154841944599,1,0,8.95,6.55878622670969,9.4616,1.60907949091423,8.92000000000002,946.16
"core","A_eb050_equal_n300","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620105261797551,0.113738712306514,0.56908806409315,0.0983933989091043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,15.99,6.04945109789794,0.0758000000000011,0.0196525372973143,0.0750000000000454,7.58000000000011
"core","A_eb050_heterogeneous_n1000","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835264783431265,0.0091618054515518,0.797876992170637,0.00866087502027525,0.06628,0.0038832455445923,0.015925,0.0038832455445923,-247.228332095163,0.0607942745676445,0.000526103134181421,3.80639526944793e-05,7.43340640075304,2.45556611514873,0.74681783764706,0.0475816061762515,248049.644840215,116.290864999524,1,0,16.38,6.0281829682741,4.72820000000002,1.03324279173225,4.54000000000008,472.820000000002
"core","A_eb050_heterogeneous_n1000","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765291248377588,0.0140198842441748,0.73725663988192,0.0117153154190443,0.098346,0.00642651420666638,0.047991,0.00642651420666638,-247.004337923643,0.0608919381613368,0.000571209971915034,4.28069989462067e-05,130.9297083143,2.83498880188795,1.27264142831951,0.0642293800570453,247877.588181038,114.499578299089,1,0,22.56,7.59361773485012,1.6012,0.226609975085115,1.59000000000007,160.12
"core","A_eb050_heterogeneous_n1000","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.02,0.14070529413629,0,0,0,0,16,0,0.02,0.14070529413629,0.8,0,0.000111111111111111,0.000781696078534943,0.998823529411765,0.00827678200801709,0.888408408408409,0.00338030736663758,0.8,0,0.000111111111111111,0.000781696078534943,0.998823529411765,0.00827678200801709,0.888408408408409,0.00338030736663758,1,0,0.000108695652173913,0.000764702685523313,0.998823529411765,0.00827678200801709,0.999393939393939,0.00426379679200874,0,0,0,0,0.98,0.14070529413629,0.86897021356426,0.00683208333767959,0.831443250438801,0.00701588103138922,0.051838,0.00274825123460081,0.001483,0.00274825123460081,-247.516617267437,0.0577242339289788,0.000156799726728188,1.67020461540869e-05,1.50995430219907,1.00012766090641,0.0613989807767532,0.0131731309625501,247769.326316231,114.689930852502,1,0,3.36,0.541602560309064,42.4186,1.79919231037068,42.3550000000001,4241.86
"core","A_eb050_heterogeneous_n1000","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.02,0.14070529413629,0,0,0,0,16,0,0.02,0.14070529413629,0.8,0,0.000111111111111111,0.000781696078534943,0.998823529411765,0.00827678200801709,0.888408408408409,0.00338030736663758,0.8,0,0.000111111111111111,0.000781696078534943,0.998823529411765,0.00827678200801709,0.888408408408409,0.00338030736663758,1,0,0.000108695652173913,0.000764702685523313,0.998823529411765,0.00827678200801709,0.999393939393939,0.00426379679200874,0,0,0,0,0.98,0.14070529413629,0.869010304631286,0.00685895338057913,0.831481173510545,0.00704865883104541,0.051822,0.00275650122254625,0.001467,0.00275650122254625,-247.516606610616,0.0577255884218546,0.000156773587786354,1.66955073569179e-05,1.51584279289972,1.00149258385878,0.061404392779981,0.0131597533837072,247769.325792621,114.689906310676,1,0,7.92,1.00181653192407,47.2613,2.06582468429988,46.875,4726.13
"core","A_eb050_heterogeneous_n1000","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.67,0.551490175924662,0,0,4,0,16,0,179.67,0.551490175924662,1,0,0.998166666666667,0.00306383431069268,0.100166032181108,0.000277752880150226,0.182092459088815,0.000458791586225921,1,0,0.998166666666667,0.00306383431069268,0.100166032181108,0.000277752880150226,0.182092459088815,0.000458791586225921,1,0,0.99820652173913,0.00299722921698193,0.0801328257448861,0.000222202304120212,0.148375795921982,0.000380799665692598,0,0,0,0,0,0,0.836451768217937,0.00952569943275963,0.798981289823855,0.00899757625379791,0.06574,0.00403795127571526,0.015385,0.00403795127571526,-247.232392769331,0.0606679515850336,0.000518883224114884,3.78847813051473e-05,7.33608916177443,2.44672686427961,0.735885902550341,0.0478174839930979,248047.604996903,116.229264069144,1,0,6.96,1.17996747087504,29.132,2.5530556063848,29.0450000000001,2913.2
"core","A_eb050_heterogeneous_n1000","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77255279612876,0.0120071256516353,0.741145108565272,0.0106624841202687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,17.64,6.59586647419841,0.259000000000008,0.0540388935878828,0.25,25.9000000000008
"core","A_eb050_heterogeneous_n300","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709161060453122,0.0450903510300715,0.690265102137958,0.0309599724709476,0.13006,0.0324439843609277,0.079705,0.0324439843609277,-246.081787877531,0.126853295330766,0.00172777432328825,0.000250462311931717,80.5547132679632,25.88829406046,3.07670650245737,0.443878091995434,74714.8762767675,57.5188266430166,1,0,53.83,24.0970491508354,2.84089999999999,0.501315632746843,2.81999999999996,284.089999999999
"core","A_eb050_heterogeneous_n300","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648752272362016,0.0420104040748491,0.630618806062669,0.0338165686560882,0.162462,0.0301009841780107,0.112107,0.0301009841780107,-245.859731665284,0.134361232280972,0.00184194724362344,0.00028325902471505,183.569312032073,13.5215377493089,3.7642534636626,0.454872240624179,74674.5660011574,57.7477811074358,1,0,53.33,28.4228727782696,1.19599999999999,0.21260291625467,1.19999999999989,119.599999999999
"core","A_eb050_heterogeneous_n300","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.18,0.45792681696639,0,0,0,0,16,0,0.18,0.45792681696639,0.8,0,0.001,0.0025440378720355,0.989607843137255,0.0261618574929244,0.884602497234076,0.0108500581069295,0.8,0,0.001,0.0025440378720355,0.989607843137255,0.0261618574929244,0.884602497234076,0.0108500581069295,1,0,0.000978260869565217,0.00248873270090429,0.989607843137255,0.0261618574929244,0.994598930481283,0.0136636180595784,0,0,0,0,0.85,0.358870281282637,0.857938498683374,0.0104895936629578,0.822211398811019,0.00979182999484745,0.056576,0.00447297428898255,0.006221,0.00447297428898255,-247.214747305176,0.0756118749301813,0.000503550798801589,5.20154583402411e-05,8.61988757748335,4.55706265077538,0.209247997284737,0.0555093797099232,74418.2262940197,58.0696389013409,1,0,6.88,1.96576764248535,43.9632,3.09005634939304,43.6549999999999,4396.32
"core","A_eb050_heterogeneous_n300","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.6,1.17206543065538,0,0,0,0,16,0,0.6,1.17206543065538,0.8,0,0.00333333333333333,0.00651147461475209,0.967929011476999,0.0585823469188985,0.875138740822951,0.0259544632466424,0.8,0,0.00333333333333333,0.00651147461475209,0.967929011476999,0.0585823469188985,0.875138740822951,0.0259544632466424,1,0,0.00326086956521739,0.00636992081877922,0.967929011476999,0.0585823469188985,0.982748055522049,0.0324435812332528,0,0,0,0,0.69,0.464823198711732,0.857026819695025,0.0110227398979682,0.821295190398473,0.0102113624415753,0.056966,0.00469360665526452,0.006611,0.00469360665526452,-247.206149456024,0.0805702077803529,0.000512654190180036,6.17596477053038e-05,8.81366420821853,4.56678679760986,0.228959343734078,0.0777754224408478,74420.7750815877,58.2959911674211,1,0,10.74,2.80555005500011,49.8228,4.79502416336694,50.255,4982.28
"core","A_eb050_heterogeneous_n300","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.7,0.559581373109678,0,0,4,0,16,0,179.7,0.559581373109678,1,0,0.998333333333333,0.00310878540616501,0.100151008336045,0.000282257139619319,0.182067629708538,0.000466166018195114,1,0,0.998333333333333,0.00310878540616501,0.100151008336045,0.000282257139619319,0.182067629708538,0.000466166018195114,1,0,0.998369565217391,0.0030412031147266,0.0801208066688362,0.000225805711695479,0.148355189392612,0.000386930568418941,0,0,0,0,0,0,0.71840331566511,0.0451998963625759,0.698191754431559,0.0303975629081857,0.12465,0.0325023619965309,0.074295,0.0325023619965309,-246.121554630188,0.127364244415697,0.00165916978373575,0.000243075476759394,79.7697447191082,26.9803126391259,2.95733311515809,0.443175188460615,74714.0505557039,57.346791960287,1,0,9.33,8.59769172687083,9.39400000000001,1.48699276217051,9.12999999999988,939.400000000001
"core","A_eb050_heterogeneous_n300","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580064767836386,0.0556197915191057,0.570112437823714,0.0456081581366315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,12.18,3.8596069303189,0.0708999999999881,0.0214190984352266,0.0600000000000591,7.08999999999881
"core","A_eb100_equal_n1000","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681742023500658,0.0125789340250827,0.619334954083846,0.0120614521652794,0.130688,0.00569545769748476,0.031398,0.00569545769748476,-247.143633315216,0.0411741030266717,0.00048989133134365,2.65291654502509e-05,7.97287010496739,3.09907941899777,0.866279906269734,0.0489780084424261,247986.678887319,95.8333342482186,1,0,21.38,10.0912803644503,4.9762,1.01417805700632,4.69000000000005,497.62
"core","A_eb100_equal_n1000","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683906470001518,0.0124696401504126,0.620525152538836,0.0122358994941376,0.129756,0.00565575276987417,0.030466,0.00565575276987417,-247.146243170903,0.0409375933070174,0.00048885335942131,2.67959240015528e-05,6.24629824221063,2.54574927827896,0.858178779464888,0.048227672718027,247984.844549703,95.7658906990933,1,0,21.89,7.31664078134442,1.58679999999999,0.243977478675838,1.55999999999995,158.679999999999
"core","A_eb100_equal_n1000","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.02,0.14070529413629,0,0,0,0,16,0,0.02,0.14070529413629,0.8,0,0.000111111111111111,0.000781696078534943,0.998823529411765,0.00827678200801709,0.888408408408409,0.00338030736663758,1,0,0.000108695652173913,0.000764702685523313,0.998823529411765,0.00827678200801709,0.999393939393939,0.00426379679200874,1,0,0.000108695652173913,0.000764702685523313,0.998823529411765,0.00827678200801709,0.999393939393939,0.00426379679200874,0,0,0.98,0.14070529413629,0.98,0.14070529413629,0.746653442508793,0.0106188540263588,0.683577449976196,0.0107101462285609,0.10191,0.00460718586733394,0.00262,0.00460718586733394,-247.445222712278,0.0411279315706845,0.000133858973142715,1.2336905636462e-05,1.34621536076295,1.04063376020793,0.0666440515227242,0.0133116348666718,247698.248770081,96.8897780064799,1,0,3.75,0.729950876996722,29.0018,3.7131207109575,28.445,2900.18
"core","A_eb100_equal_n1000","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.02,0.14070529413629,0,0,0,0,16,0,0.02,0.14070529413629,0.8,0,0.000111111111111111,0.000781696078534943,0.998823529411765,0.00827678200801709,0.888408408408409,0.00338030736663758,1,0,0.000108695652173913,0.000764702685523313,0.998823529411765,0.00827678200801709,0.999393939393939,0.00426379679200874,1,0,0.000108695652173913,0.000764702685523313,0.998823529411765,0.00827678200801709,0.999393939393939,0.00426379679200874,0,0,0.98,0.14070529413629,0.98,0.14070529413629,0.74670910969994,0.0106186699071601,0.683629454465451,0.010711484455594,0.101886,0.00460673683233851,0.002596,0.00460673683233851,-247.445249943564,0.0411260042144105,0.000133818860883124,1.2332558441667e-05,1.34196470480585,1.03932554308018,0.0665613429523521,0.0132969612129241,247698.248505136,96.8897657985745,1,0,6.05,1.03840398125336,35.7291,3.61522400915401,35.12,3572.91
"core","A_eb100_equal_n1000","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.64,0.627967701672175,0,0,0,0,16,0,183.64,0.627967701672175,1,0,0.998,0.00348870945373441,0.100181311366348,0.00031688386402036,0.182117671409956,0.00052333456803874,1,0,0.998043478260869,0.00341286794387057,0.0801450490930786,0.000253507091216308,0.148396726256579,0.000434385066324413,1,0,0.998043478260869,0.00341286794387057,0.0801450490930786,0.000253507091216308,0.148396726256579,0.000434385066324413,0,0,0,0,0,0,0.683129894557831,0.0131105442640161,0.620664136901837,0.0125869802698432,0.13006,0.0059308132203388,0.03077,0.0059308132203388,-247.148552773915,0.0415588221332041,0.000483682568759927,2.64264754834675e-05,7.85096418519642,3.06472780860357,0.851040949813193,0.0491913206339993,247984.639312566,95.7614376060213,1,0,7.95,0.914253020699733,30.7869,3.35859840144995,31.085,3078.69
"core","A_eb100_equal_n1000","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676255197158567,0.0130326641780071,0.612785705460862,0.0127034765890807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22.74,7.92721944194861,0.339099999999994,0.054533744534267,0.329999999999927,33.9099999999994
"core","A_eb100_equal_n300","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389507699194741,0.0984806880645977,0.370804907612056,0.0788962294642354,0.29189,0.0738104828173978,0.1926,0.0738104828173978,-245.737473656221,0.18414835792856,0.00204463073342146,0.000441795299733662,85.65111337677,24.4884871600586,4.5085734656867,1.00583610779124,74701.5418503054,54.6847034063986,1,0,86.84,35.9139600330084,4.88759999999998,0.662801096053176,4.89999999999986,488.759999999999
"core","A_eb100_equal_n300","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436286128035885,0.0805110024723667,0.397257167201512,0.0684457413299095,0.263316,0.0624766699406161,0.164026,0.0624766699406161,-245.787641017399,0.180087104131203,0.0019462667858299,0.000414579506044295,63.7881190572026,12.3566701311463,4.19086355457209,0.90940465813535,74702.9829258699,50.3506537478836,0.99,0.1,95.54,39.249890947542,2.00509999999999,0.259414628529216,1.995,200.509999999999
"core","A_eb100_equal_n300","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.33,0.829445476194667,0,0,0,0,15.95,0.329523684408054,0.38,0.940449065311059,0.798,0.0172913243850753,0.00205555555555556,0.00521725293096415,0.979592988710636,0.0491681760439478,0.879084422768633,0.0277924005156308,0.996875,0.0205952302755034,0.00206521739130435,0.00511113622451663,0.979004753416518,0.0492733280332891,0.987367634196756,0.0327741354887004,0.996875,0.0205952302755034,0.00206521739130435,0.00511113622451663,0.979004753416518,0.0492733280332891,0.987367634196756,0.0327741354887004,0,0,0.77,0.422952584681651,0.77,0.422952584681651,0.720762684590068,0.0255132920094071,0.661442526769101,0.0208791647967744,0.113414,0.0133644864843322,0.014124,0.0133644864843322,-247.123542572856,0.0677113167584894,0.000454613796965308,8.48694710449423e-05,8.06397832488525,4.23232520549076,0.272698291953764,0.154372237708487,74395.5641128122,49.1033337038079,1,0,9.04,3.64572532307539,54.1285,9.72030129796561,52.8249999999999,5412.85
"core","A_eb100_equal_n300","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.28,0.533333333333333,0,0,0,0,16,0,0.28,0.533333333333333,0.8005,0.00499999999999999,0.0015,0.00293919337794093,0.98437908496732,0.0302723933375985,0.882753279595385,0.0130492400743688,1,0,0.00152173913043478,0.00289855072463768,0.983790849673203,0.0305361539101556,0.991586452762923,0.0159315219110113,1,0,0.00152173913043478,0.00289855072463768,0.983790849673203,0.0305361539101556,0.991586452762923,0.0159315219110113,0,0,0.76,0.429234695990928,0.76,0.429234695990928,0.723925376973759,0.0132938961831745,0.663951839840197,0.0118078430482904,0.111768,0.00579088241910671,0.012478,0.00579088241910671,-247.12990186983,0.0528931168717581,0.00044418031238888,4.33167788075823e-05,7.97240499589289,4.30924081874896,0.253199255395121,0.0673322078653971,74396.3215739877,48.3036687197846,1,0,9.56,1.9864185323991,56.1379,7.5342960359662,55.575,5613.79
"core","A_eb100_equal_n300","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.67,0.586979943903925,0,0,0,0,16,0,183.67,0.586979943903925,1,0,0.998166666666667,0.00326099968835526,0.100166134471774,0.000296108576258925,0.182092612475761,0.00048903791116341,1,0,0.99820652173913,0.00319010839078228,0.0801329075774195,0.000236886861007163,0.148375925625476,0.000405915582583684,1,0,0.99820652173913,0.00319010839078228,0.0801329075774195,0.000236886861007163,0.148375925625476,0.000405915582583684,0,0,0,0,0,0,0.422177657283348,0.0965043721721891,0.40002821938706,0.0761889068055708,0.270544,0.0701696073953688,0.171254,0.0701696073953688,-245.830147074154,0.190012806916853,0.00188145447875478,0.000426709401288185,88.1470672864838,21.5822546657044,4.14252453096266,0.985034088541546,74706.9653650145,52.2051539293677,1,0,12.95,9.96090844098554,12,3.19398993692397,11.0800000000001,1200
"core","A_eb100_equal_n300","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21076908945862,0.0763759515016184,0.20247527333434,0.066214591194147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,10.79,3.02613197786791,0.0557000000000165,0.0155215718250251,0.0500000000001819,5.57000000000165
"core","A_eb100_heterogeneous_n1000","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66942481113833,0.0243423253233295,0.654271938868461,0.015220675762808,0.151128,0.0194955062421155,0.050778,0.0194955062421155,-247.307668686546,0.0586616097621436,0.000703568261596272,0.000119342137000026,13.5598744361731,10.3290244453435,1.01259489326941,0.182221271861742,248181.314971752,107.492461578281,1,0,45.64,19.078529896989,11.0012,2.44538414077617,10.7800000000001,1100.12
"core","A_eb100_heterogeneous_n1000","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594922196073787,0.0219726075292334,0.585989186526098,0.0170280295232039,0.199302,0.0170751279924806,0.098952,0.0170751279924806,-247.109953041798,0.0633706011242952,0.000874531089024787,0.000124961010140392,133.589136616066,3.02747989939711,1.75762162439906,0.174427714568399,248047.916841041,104.966435328387,1,0,68.74,33.4252127664858,4.67979999999999,0.881367142798073,4.68499999999995,467.979999999999
"core","A_eb100_heterogeneous_n1000","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.01,0.1,0,0,0,0,16,0,0.01,0.1,0.8,0,5.55555555555556e-05,0.000555555555555556,0.999411764705882,0.00588235294117651,0.888648648648649,0.00240240240240239,0.8,0,5.55555555555556e-05,0.000555555555555556,0.999411764705882,0.00588235294117651,0.888648648648649,0.00240240240240239,1,0,5.43478260869565e-05,0.000543478260869565,0.999411764705882,0.00588235294117651,0.99969696969697,0.00303030303030301,0,0,0,0,0.99,0.1,0.753409281673918,0.011887630616569,0.722192202113366,0.0101850131342116,0.103934,0.00528264205400168,0.003584,0.00528264205400168,-247.629968830507,0.0535316045076974,0.000165102104759985,2.06832128369884e-05,1.58709218155706,1.10058749686397,0.0706977187932518,0.0155034306053335,247886.531292809,107.706831796484,1,0,7.73,2.60091281567596,48.8182,1.90927792157615,48.9749999999998,4881.82
"core","A_eb100_heterogeneous_n1000","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.47,1.06794431058228,0,0,0.01,0.1,16,0,0.46,1.05810961605873,0.8005,0.00499999999999999,0.00255555555555556,0.00587838675588185,0.975277261781906,0.0506886626282375,0.878627215364058,0.0228568938738668,0.8005,0.00499999999999999,0.00255555555555556,0.00587838675588185,0.975277261781906,0.0506886626282375,0.878627215364058,0.0228568938738668,1,0,0.00255434782608696,0.00580404516620802,0.97472170622635,0.0513303949900377,0.986459553518377,0.0287989596477917,0,0,0,0,0.72,0.451260859854213,0.752793624787019,0.0123074888789734,0.721589911202139,0.0106650749349584,0.104246,0.00550774330952672,0.003896,0.00550774330952672,-247.626932667872,0.0550453387498622,0.000168819292870938,2.35794646769032e-05,1.61507744755681,1.10589950428377,0.0782221964351735,0.0226755375682426,247889.509154257,106.596295753217,1,0,26.36,14.0227232617908,64.2191,7.90398085291408,62.3349999999999,6421.91
"core","A_eb100_heterogeneous_n1000","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.88,0.356186309210063,0,0,4,0,16,0,179.88,0.356186309210063,1,0,0.999333333333333,0.00197881282894489,0.100060352266382,0.000179259227752748,0.181917884386151,0.000296119782219649,1,0,0.999333333333333,0.00197881282894489,0.100060352266382,0.000179259227752748,0.181917884386151,0.000296119782219649,1,0,0.999347826086956,0.00193579515875042,0.0800482818131059,0.000143407382202223,0.148230899884888,0.000245778089254787,0,0,0,0,0,0,0.675083046569586,0.022829078840293,0.657901539891165,0.0144245655162797,0.14676,0.0177907705047172,0.04641,0.0177907705047172,-247.315910801798,0.0566401439189644,0.000671331481418414,0.000103202664966429,12.6820345407153,8.93270139783903,0.969984525597395,0.15832978861922,248179.746017568,107.789393820559,1,0,12.59,3.20067858966555,33.7291,9.70688884766947,32.35,3372.91
"core","A_eb100_heterogeneous_n1000","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589007699586025,0.0279057812463072,0.577082928217156,0.0212879353249028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,18.89,7.96062913101824,0.242800000000005,0.0424283114931855,0.239999999999895,24.2800000000005
